tourney_id,tourney_year,tourney_name,level,start_date,end_date,surface,city,country,singles_draw_size,prize_money,prize_money_currency,match_id,date,round,winner,loser,winner_country,loser_country,winner_seed,loser_seed,set1_score,set2_score,set3_score,indoor_outdoor,player_id_winner,player_id_loser,event_id,event_year,player_a,player_b,country_a,country_b,seed_a,seed_b,winner_flag_raw,winner_player_name,loser_player_name,num_sets,score_string,match_timestamp,match_date,match_time_total,tournament_name,tournament_title,liveScoringId,venue_id,venue_name,PlayerIDA,PlayerIDA2,PlayerIDB,PlayerIDB2,aces_set1,aces_set2,aces_set3,dblflt_set1,dblflt_set2,dblflt_set3,settime_set1,winner_score_set1,loser_score_set1,winner_scoret_set1,loser_scoret_set1,winner_aces_set1,loser_aces_set1,winner_dblflt_set1,loser_dblflt_set1,winner_ptswon1stserv_set1,loser_ptswon1stserv_set1,winner_ptsplayed1stserv_set1,loser_ptsplayed1stserv_set1,winner_ptstotwonserv_set1,loser_ptstotwonserv_set1,winner_totservplayed_set1,loser_totservplayed_set1,winner_breakptsconv_set1,loser_breakptsconv_set1,winner_breakptsplayed_set1,loser_breakptsplayed_set1,winner_servgamesplayed_set1,loser_servgamesplayed_set1,winner_pts1stservlost_set1,loser_pts1stservlost_set1,winner_totptswon_set1,loser_totptswon_set1,winner_acesss_set1,loser_acesss_set1,settime_set2,winner_score_set2,loser_score_set2,winner_scoret_set2,loser_scoret_set2,winner_aces_set2,loser_aces_set2,winner_dblflt_set2,loser_dblflt_set2,winner_ptswon1stserv_set2,loser_ptswon1stserv_set2,winner_ptsplayed1stserv_set2,loser_ptsplayed1stserv_set2,winner_ptstotwonserv_set2,loser_ptstotwonserv_set2,winner_totservplayed_set2,loser_totservplayed_set2,winner_breakptsconv_set2,loser_breakptsconv_set2,winner_breakptsplayed_set2,loser_breakptsplayed_set2,winner_servgamesplayed_set2,loser_servgamesplayed_set2,winner_pts1stservlost_set2,loser_pts1stservlost_set2,winner_totptswon_set2,loser_totptswon_set2,winner_acesss_set2,loser_acesss_set2,settime_set3,winner_score_set3,loser_score_set3,winner_scoret_set3,loser_scoret_set3,winner_aces_set3,loser_aces_set3,winner_dblflt_set3,loser_dblflt_set3,winner_ptswon1stserv_set3,loser_ptswon1stserv_set3,winner_ptsplayed1stserv_set3,loser_ptsplayed1stserv_set3,winner_ptstotwonserv_set3,loser_ptstotwonserv_set3,winner_totservplayed_set3,loser_totservplayed_set3,winner_breakptsconv_set3,loser_breakptsconv_set3,winner_breakptsplayed_set3,loser_breakptsplayed_set3,winner_servgamesplayed_set3,loser_servgamesplayed_set3,winner_pts1stservlost_set3,loser_pts1stservlost_set3,winner_totptswon_set3,loser_totptswon_set3,winner_acesss_set3,loser_acesss_set3,match_message,match_status,set4_score,set5_score,winner_flag,doublefaults_tot_winner,doublefaults_tot_loser,aces_tot_winner,aces_tot_loser,firstserve_dividend_tot_winner,firstserve_dividend_tot_loser,firstserve_divisor_tot_winner,firstserve_divisor_tot_loser,firstserve_percent_tot_winner,firstserve_percent_tot_loser,firstservepointswon_dividend_tot_winner,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_winner,firstservepointswon_divisor_tot_loser,firstservepointswon_percent_tot_winner,firstservepointswon_percent_tot_loser,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,breakpointssaved_percent_tot_winner,servicegamesplayed_tot_winner,servicegamesplayed_tot_loser,serverating_tot_winner,serverating_tot_loser,totalservicepointswon_dividend_tot_winner,totalservicepointswon_percent_tot_winner,totalreturnpointswon_percent_tot_winner,totalpointswon_percent_tot_winner,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serveratinglink_tot_winner,serveratinglink_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser
2066,2026,ROUEN,WTA 250,2026-04-13,2026-04-19,Clay,ROUEN,FRA,32,283347,USD,LS001,2026-04-19,F,Marta Kostyuk,Veronika Podrez,UKR,UKR,1.0,,6-3,6-4,,I,326482,331197,2066,2026,Marta Kostyuk,Veronika Podrez,UKR,UKR,1,,2,Marta Kostyuk,Veronika Podrez,2,"6-3,6-4",2026-04-19T13:23:04.28+00:00,2026-04-19,01:21:09,ROUEN,"Open Capfinances Rouen Métropole - Rouen, FRA",2066,,,326482,,331197,,,,,,,,00:31:27,6,3,,0,2.0,1.0,0.0,3.0,12.0,4.0,19.0,13.0,16.0,9.0,26.0,25.0,3.0,2.0,5.0,2.0,5.0,4.0,7.0,9.0,32.0,19.0,0.0,0.0,00:49:40,6,4,,0,2.0,0.0,5.0,4.0,16.0,10.0,23.0,20.0,23.0,16.0,43.0,34.0,3.0,2.0,4.0,5.0,5.0,5.0,7.0,10.0,41.0,36.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,
2066,2026,ROUEN,WTA 250,2026-04-13,2026-04-19,Clay,ROUEN,FRA,32,283347,USD,LS002,2026-04-18,S,Marta Kostyuk,Tatjana Maria,UKR,GER,1.0,,6-3,6-0,,I,326482,310440,2066,2026,Marta Kostyuk,Tatjana Maria,UKR,GER,1,,2,Marta Kostyuk,Tatjana Maria,2,"6-3,6-0",2026-04-18T13:19:02.943+00:00,2026-04-18,00:59:26,ROUEN,"Open Capfinances Rouen Métropole - Rouen, FRA",2066,,,326482,,310440,,,,,,,,00:35:55,6,3,,0,1.0,1.0,2.0,2.0,14.0,10.0,17.0,15.0,20.0,15.0,27.0,29.0,2.0,0.0,4.0,4.0,4.0,5.0,3.0,5.0,34.0,22.0,0.0,0.0,00:23:33,6,0,,0,1.0,1.0,0.0,0.0,9.0,4.0,10.0,9.0,12.0,6.0,16.0,18.0,3.0,0.0,4.0,0.0,3.0,3.0,1.0,5.0,24.0,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,
2066,2026,ROUEN,WTA 250,2026-04-13,2026-04-19,Clay,ROUEN,FRA,32,283347,USD,LS003,2026-04-18,S,Veronika Podrez,Sorana Cirstea,UKR,ROU,,2.0,,,,I,331197,312469,2066,2026,Veronika Podrez,Sorana Cirstea,UKR,ROU,,2,6,Veronika Podrez,Sorana Cirstea,0, W/O,2026-04-18T14:38:35.237+00:00,2026-04-18,00:00:00,ROUEN,"Open Capfinances Rouen Métropole - Rouen, FRA",2066,,,331197,,312469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2066,2026,ROUEN,WTA 250,2026-04-13,2026-04-19,Clay,ROUEN,FRA,32,283347,USD,LS004,2026-04-17,Q,Marta Kostyuk,Ann Li,UKR,USA,1.0,5.0,6-0,6-7(4),6-3,I,326482,326096,2066,2026,Marta Kostyuk,Ann Li,UKR,USA,1,5,2,Marta Kostyuk,Ann Li,3,"6-0,6-7(4),6-3",2026-04-17T15:23:59.453+00:00,2026-04-17,02:03:26,ROUEN,"Open Capfinances Rouen Métropole - Rouen, FRA",2066,,,326482,,326096,,,,,,,,00:30:29,6,0,,0,1.0,0.0,0.0,2.0,10.0,11.0,11.0,19.0,13.0,13.0,19.0,33.0,3.0,0.0,7.0,0.0,3.0,3.0,1.0,8.0,33.0,19.0,0.0,0.0,00:54:18,6,7,,4,3.0,0.0,3.0,3.0,12.0,21.0,16.0,33.0,21.0,27.0,34.0,49.0,2.0,2.0,4.0,2.0,6.0,6.0,4.0,12.0,43.0,40.0,0.0,0.0,00:38:40,6,3,,0,1.0,0.0,2.0,0.0,16.0,10.0,22.0,17.0,21.0,12.0,33.0,25.0,2.0,1.0,3.0,2.0,5.0,4.0,6.0,7.0,34.0,24.0,0.0,0.0,,,,,,5.0,5.0,5.0,0.0,49.0,69.0,86.0,107.0,0.5697674418604651,0.6448598130841121,38.0,42.0,49.0,69.0,0.7755102040816326,0.6086956521739131,,,,,,,1.0,18,0.05555555555555555,14.0,13.0,,,,,,,,,7.0,4.0,,,,,,,,,,,,,
2066,2026,ROUEN,WTA 250,2026-04-13,2026-04-19,Clay,ROUEN,FRA,32,283347,USD,LS005,2026-04-17,Q,Tatjana Maria,Iryna Shymanovich,GER,BLR,,,7-6(5),6-2,,I,310440,320759,2066,2026,Iryna Shymanovich,Tatjana Maria,BLR,GER,,,3,Tatjana Maria,Iryna Shymanovich,2,"7-6(5),6-2",2026-04-17T11:23:01.187+00:00,2026-04-17,01:49:36,ROUEN,"Open Capfinances Rouen Métropole - Rouen, FRA",2066,,,320759,,310440,,,,,,,,01:05:30,7,6,5,,3.0,0.0,0.0,1.0,15.0,19.0,23.0,33.0,21.0,22.0,38.0,43.0,3.0,3.0,5.0,4.0,6.0,6.0,8.0,14.0,42.0,39.0,0.0,0.0,00:44:07,6,2,0,,2.0,0.0,0.0,1.0,9.0,13.0,9.0,22.0,16.0,17.0,21.0,34.0,2.0,0.0,4.0,0.0,4.0,4.0,0.0,9.0,33.0,22.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,7.0,5.0,,,,,,,,,,,,,,,
2066,2026,ROUEN,WTA 250,2026-04-13,2026-04-19,Clay,ROUEN,FRA,32,283347,USD,LS006,2026-04-17,Q,Veronika Podrez,Katie Boulter,UKR,GBR,,,6-4,6-1,,I,331197,319125,2066,2026,Veronika Podrez,Katie Boulter,UKR,GBR,,,2,Veronika Podrez,Katie Boulter,2,"6-4,6-1",2026-04-17T13:31:20.313+00:00,2026-04-17,01:17:24,ROUEN,"Open Capfinances Rouen Métropole - Rouen, FRA",2066,,,331197,,319125,,,,,,,,00:45:12,6,4,,0,1.0,0.0,2.0,3.0,5.0,16.0,15.0,29.0,11.0,18.0,26.0,44.0,4.0,3.0,11.0,4.0,5.0,5.0,10.0,13.0,37.0,33.0,0.0,0.0,00:32:13,6,1,,0,0.0,0.0,0.0,3.0,6.0,9.0,10.0,22.0,11.0,11.0,18.0,31.0,4.0,1.0,4.0,2.0,3.0,4.0,4.0,13.0,31.0,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,
2066,2026,ROUEN,WTA 250,2026-04-13,2026-04-19,Clay,ROUEN,FRA,32,283347,USD,LS007,2026-04-17,Q,Sorana Cirstea,Anna Bondar,ROU,HUN,2.0,2.0,7-6(2),6-2,,I,312469,322942,2066,2026,Anna Bondar,Sorana Cirstea,HUN,ROU,,2,3,Sorana Cirstea,Anna Bondar,2,"7-6(2),6-2",2026-04-17T17:44:26.317+00:00,2026-04-17,01:39:24,ROUEN,"Open Capfinances Rouen Métropole - Rouen, FRA",2066,,,322942,,312469,,,,,,,,00:53:20,7,6,2,,1.0,3.0,0.0,0.0,15.0,13.0,21.0,22.0,25.0,23.0,36.0,39.0,1.0,1.0,2.0,2.0,6.0,6.0,6.0,9.0,41.0,34.0,0.0,0.0,00:46:05,6,2,0,,2.0,3.0,0.0,2.0,11.0,16.0,13.0,27.0,17.0,22.0,21.0,43.0,2.0,0.0,10.0,3.0,4.0,4.0,2.0,11.0,38.0,26.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,7.0,2.0,,,,,,,,,,,,,,,
2066,2026,ROUEN,WTA 250,2026-04-13,2026-04-19,Clay,ROUEN,FRA,32,283347,USD,LS008,2026-04-15,2,Marta Kostyuk,Caty McNally,UKR,USA,1.0,,2-6,6-2,6-1,I,326482,325725,2066,2026,Marta Kostyuk,Caty McNally,UKR,USA,1,,2,Marta Kostyuk,Caty McNally,3,"2-6,6-2,6-1",2026-04-15T16:54:52.1+00:00,2026-04-15,01:54:12,ROUEN,"Open Capfinances Rouen Métropole - Rouen, FRA",2066,,,326482,,325725,,,,,,,,00:42:38,2,6,,0,1.0,0.0,1.0,1.0,10.0,14.0,20.0,25.0,15.0,17.0,33.0,30.0,1.0,3.0,4.0,8.0,4.0,4.0,10.0,11.0,28.0,35.0,0.0,0.0,00:39:57,6,2,,0,2.0,0.0,1.0,1.0,12.0,8.0,13.0,15.0,16.0,13.0,22.0,28.0,2.0,0.0,2.0,0.0,4.0,4.0,1.0,7.0,31.0,19.0,0.0,0.0,00:31:35,6,1,,0,0.0,0.0,0.0,1.0,9.0,6.0,12.0,18.0,13.0,10.0,18.0,26.0,3.0,0.0,6.0,1.0,3.0,4.0,3.0,12.0,29.0,15.0,0.0,0.0,,,,,,2.0,3.0,3.0,0.0,45.0,58.0,73.0,84.0,0.6164383561643836,0.6904761904761905,31.0,28.0,45.0,58.0,0.6888888888888889,0.4827586206896552,,,,,,,6.0,21,0.2857142857142857,11.0,12.0,,,,,,,,,,,,,,,,,,,,,,,
2066,2026,ROUEN,WTA 250,2026-04-13,2026-04-19,Clay,ROUEN,FRA,32,283347,USD,LS009,2026-04-15,2,Ann Li,Kamilla Rakhimova,USA,UZB,5.0,5.0,4-6,6-2,6-3,I,326096,325936,2066,2026,Kamilla Rakhimova,Ann Li,UZB,USA,,5,3,Ann Li,Kamilla Rakhimova,3,"4-6,6-2,6-3",2026-04-15T11:48:11.053+00:00,2026-04-15,02:08:27,ROUEN,"Open Capfinances Rouen Métropole - Rouen, FRA",2066,,,325936,,326096,,,,,,,,00:45:39,4,6,0,,1.0,0.0,2.0,3.0,14.0,8.0,24.0,16.0,17.0,16.0,37.0,29.0,2.0,3.0,2.0,5.0,5.0,5.0,10.0,8.0,30.0,36.0,0.0,0.0,00:41:26,6,2,0,,1.0,0.0,0.0,2.0,9.0,5.0,17.0,14.0,14.0,7.0,29.0,25.0,4.0,2.0,8.0,7.0,4.0,4.0,8.0,9.0,32.0,22.0,0.0,0.0,00:41:23,6,3,0,,4.0,0.0,2.0,4.0,10.0,11.0,13.0,16.0,17.0,16.0,23.0,28.0,2.0,0.0,2.0,2.0,4.0,5.0,3.0,5.0,29.0,22.0,0.0,0.0,,,,,,4.0,9.0,6.0,0.0,54.0,46.0,89.0,82.0,0.6067415730337079,0.5609756097560976,33.0,24.0,54.0,46.0,0.6111111111111112,0.5217391304347826,,,,,,,9.0,26,0.34615384615384615,13.0,14.0,,,,,,,,,,,,,,,,,,,,,,,
2066,2026,ROUEN,WTA 250,2026-04-13,2026-04-19,Clay,ROUEN,FRA,32,283347,USD,LS010,2026-04-16,2,Iryna Shymanovich,Hailey Baptiste,BLR,USA,4.0,4.0,6-3,5-7,6-3,I,320759,327101,2066,2026,Hailey Baptiste,Iryna Shymanovich,USA,BLR,4,,3,Iryna Shymanovich,Hailey Baptiste,3,"6-3,5-7,6-3",2026-04-16T10:54:24.183+00:00,2026-04-16,02:20:59,ROUEN,"Open Capfinances Rouen Métropole - Rouen, FRA",2066,,,327101,,320759,,,,,,,,00:37:27,6,3,0,,0.0,4.0,0.0,1.0,14.0,14.0,22.0,23.0,15.0,16.0,25.0,32.0,3.0,1.0,5.0,3.0,4.0,5.0,8.0,9.0,31.0,26.0,0.0,0.0,00:59:51,5,7,0,,0.0,3.0,2.0,1.0,11.0,23.0,19.0,30.0,23.0,28.0,38.0,41.0,0.0,1.0,2.0,3.0,6.0,6.0,8.0,7.0,36.0,43.0,0.0,0.0,00:43:40,6,3,0,,0.0,0.0,1.0,1.0,18.0,12.0,23.0,18.0,23.0,15.0,33.0,23.0,1.0,0.0,3.0,2.0,5.0,4.0,5.0,6.0,31.0,25.0,0.0,0.0,,,,,,3.0,3.0,0.0,7.0,64.0,71.0,96.0,96.0,0.6666666666666666,0.7395833333333334,43.0,49.0,64.0,71.0,0.671875,0.6901408450704225,,,,,,,6.0,18,0.3333333333333333,15.0,15.0,,,,,,,,,,,,,,,,,,,,,,,
