full_name,player_id,ranking,points,movement,date
Iga Swiatek,326408,1,10180,0,2022-10-03
Ons Jabeur,316847,2,4885,0,2022-10-03
Anett Kontaveit,318425,3,4010,1,2022-10-03
Paula Badosa,320124,4,3934,-1,2022-10-03
Aryna Sabalenka,320760,5,3470,1,2022-10-03
Jessica Pegula,316956,6,3447,-1,2022-10-03
Maria Sakkari,318312,7,3355,0,2022-10-03
Coco Gauff,328560,8,3047,0,2022-10-03
Simona Halep,314320,9,3025,0,2022-10-03
Caroline Garcia,315391,10,2930,0,2022-10-03
Daria Kasatkina,322082,11,2895,0,2022-10-03
Veronika Kudermetova,319526,12,2561,1,2022-10-03
Garbiñe Muguruza,316239,13,2406,-1,2022-10-03
Belinda Bencic,319001,14,2305,0,2022-10-03
Beatriz Haddad Maia,318176,15,2295,0,2022-10-03
Jelena Ostapenko,319939,16,2271,1,2022-10-03
Madison Keys,316959,17,2248,1,2022-10-03
Danielle Collins,316925,18,2177,-2,2022-10-03
Karolina Pliskova,313974,19,2061,0,2022-10-03
Petra Kvitova,314206,20,2003,0,2022-10-03
Ekaterina Alexandrova,319007,21,1975,0,2022-10-03
Liudmila Samsonova,322222,22,1937,1,2022-10-03
Barbora Krejcikova,318314,23,1906,4,2022-10-03
Victoria Azarenka,312001,24,1896,-2,2022-10-03
Amanda Anisimova,326384,25,1811,-1,2022-10-03
Elena Rybakina,324166,26,1655,-1,2022-10-03
Shuai Zhang,311779,27,1655,-1,2022-10-03
Qinwen Zheng,328120,28,1602,0,2022-10-03
Alison Riske-Amritraj,312850,29,1522,0,2022-10-03
Martina Trevisan,316266,30,1521,0,2022-10-03
Aliaksandra Sasnovich,317790,31,1521,0,2022-10-03
Kaia Kanepi,110536,32,1478,0,2022-10-03
Irina-Camelia Begu,313169,33,1454,0,2022-10-03
Ajla Tomljanovic,315232,34,1400,0,2022-10-03
Shelby Rogers,317421,35,1334,0,2022-10-03
Jil Teichmann,320926,36,1333,0,2022-10-03
Alizé Cornet,312121,37,1321,0,2022-10-03
Leylah Fernandez,326735,38,1310,0,2022-10-03
Sorana Cirstea,312469,39,1300,0,2022-10-03
Marie Bouzkova,320983,40,1252,1,2022-10-03
Petra Martic,313711,41,1208,2,2022-10-03
Elise Mertens,317964,42,1146,2,2022-10-03
Bernarda Pera,317708,43,1140,2,2022-10-03
Naomi Osaka,319998,44,1122,2,2022-10-03
Anhelina Kalinina,320567,45,1091,2,2022-10-03
