full_name,player_id,ranking,points,movement,date
Iga Swiatek,326408,1,10695,0,2024-08-19
Aryna Sabalenka,320760,2,8016,1,2024-08-19
Coco Gauff,328560,3,6743,-1,2024-08-19
Elena Rybakina,324166,4,5931,0,2024-08-19
Jasmine Paolini,319280,5,5168,0,2024-08-19
Jessica Pegula,316956,6,5160,0,2024-08-19
Qinwen Zheng,328120,7,3980,0,2024-08-19
Barbora Krejcikova,318314,8,3571,1,2024-08-19
Maria Sakkari,318312,9,3515,-1,2024-08-19
Jelena Ostapenko,319939,10,3428,1,2024-08-19
Danielle Collins,316925,11,3422,-1,2024-08-19
Daria Kasatkina,322082,12,2973,0,2024-08-19
Emma Navarro,325410,13,2950,0,2024-08-19
Madison Keys,316959,14,2727,0,2024-08-19
Anna Kalinskaya,323942,15,2712,0,2024-08-19
Liudmila Samsonova,322222,16,2610,1,2024-08-19
Ons Jabeur,316847,17,2451,-1,2024-08-19
Diana Shnaider,330482,18,2385,2,2024-08-19
Marta Kostyuk,326482,19,2348,2,2024-08-19
Victoria Azarenka,312001,20,2266,-1,2024-08-19
Mirra Andreeva,331809,21,2183,3,2024-08-19
Marketa Vondrousova,323027,22,2178,-4,2024-08-19
Beatriz Haddad Maia,318176,23,2093,-1,2024-08-19
Leylah Fernandez,326735,24,2015,2,2024-08-19
Donna Vekic,318516,25,2013,-2,2024-08-19
Anastasia Pavlyuchenkova,313796,26,1961,2,2024-08-19
Paula Badosa,320124,27,1895,9,2024-08-19
Elina Svitolina,316738,28,1834,1,2024-08-19
Caroline Garcia,315391,29,1808,-4,2024-08-19
Ekaterina Alexandrova,319007,30,1763,-3,2024-08-19
Yulia Putintseva,317683,31,1761,3,2024-08-19
Katie Boulter,319125,32,1715,-2,2024-08-19
Dayana Yastremska,324261,33,1682,0,2024-08-19
Elise Mertens,317964,34,1639,-2,2024-08-19
Linda Noskova,329668,35,1568,-4,2024-08-19
Katerina Siniakova,320301,36,1436,2,2024-08-19
Xinyu Wang,326376,37,1421,4,2024-08-19
Yue Yuan,324325,38,1410,1,2024-08-19
Sorana Cirstea,312469,39,1381,1,2024-08-19
Magda Linette,315130,40,1371,3,2024-08-19
Karolina Pliskova,313974,41,1324,4,2024-08-19
Marie Bouzkova,320983,42,1312,-5,2024-08-19
Anastasia Potapova,325601,43,1309,1,2024-08-19
Veronika Kudermetova,319526,44,1308,-2,2024-08-19
Magdalena Frech,320277,45,1285,3,2024-08-19
Taylor Townsend,318609,46,1267,5,2024-08-19
Peyton Stearns,327573,47,1259,-1,2024-08-19
Caroline Dolehide,322052,48,1227,-1,2024-08-19
Amanda Anisimova,326384,49,1206,0,2024-08-19
Viktoriya Tomova,317584,50,1159,0,2024-08-19
Elina Avanesyan,327620,51,1141,9,2024-08-19
Karolina Muchova,322191,52,1126,-17,2024-08-19
Lin Zhu,317306,53,1097,1,2024-08-19
Anhelina Kalinina,320567,54,1076,-2,2024-08-19
Sofia Kenin,320942,55,1070,1,2024-08-19
Xiyu Wang,326160,56,1063,-1,2024-08-19
Lulu Sun,324576,57,1049,7,2024-08-19
Clara Burel,325320,58,1048,-1,2024-08-19
Katie Volynets,327391,59,1042,-1,2024-08-19
Sloane Stephens,315683,60,1017,-7,2024-08-19
Ashlyn Krueger,329409,61,1017,4,2024-08-19
Diane Parry,327077,62,1002,-1,2024-08-19
Moyuka Uchijima,327241,63,968,-4,2024-08-19
Elisabetta Cocciaretto,327909,64,963,3,2024-08-19
Clara Tauson,327793,65,941,1,2024-08-19
Varvara Gracheva,325836,66,935,3,2024-08-19
