full_name,player_id,ranking,points,movement,date
Serena Williams,230234,1,12260,0,2013-09-09
Victoria Azarenka,312001,2,9505,0,2013-09-09
Maria Sharapova,310137,3,7866,0,2013-09-09
Agnieszka Radwanska,312251,4,6335,0,2013-09-09
Na Li,120330,5,5565,1,2013-09-09
Sara Errani,310761,6,4325,-1,2013-09-09
Marion Bartoli,20631,7,3746,0,2013-09-09
Caroline Wozniacki,313402,8,3645,0,2013-09-09
Angelique Kerber,311470,9,3420,0,2013-09-09
Jelena Jankovic,100153,10,3245,2,2013-09-09
Petra Kvitova,314206,11,3170,-1,2013-09-09
Roberta Vinci,220214,12,3065,1,2013-09-09
Sloane Stephens,315683,13,3045,3,2013-09-09
Kirsten Flipkens,310331,14,2806,0,2013-09-09
Carla Suárez Navarro,311338,15,2775,5,2013-09-09
Sabine Lisicki,312520,16,2770,2,2013-09-09
Ana Ivanovic,311710,17,2720,-2,2013-09-09
Samantha Stosur,190787,18,2715,-7,2013-09-09
Simona Halep,314320,19,2630,0,2013-09-09
Maria Kirilenko,310577,20,2620,-3,2013-09-09
Ekaterina Makarova,311604,21,2275,4,2013-09-09
Sorana Cirstea,312469,22,2250,0,2013-09-09
Dominika Cibulkova,312894,23,2126,-2,2013-09-09
Elena Vesnina,311220,24,2125,0,2013-09-09
Jamie Hampton,312711,25,2036,1,2013-09-09
Kaia Kanepi,110536,26,1941,1,2013-09-09
Nadia Petrova,160379,27,1937,-4,2013-09-09
Svetlana Kuznetsova,110552,28,1839,1,2013-09-09
Alizé Cornet,312121,29,1790,-1,2013-09-09
Daniela Hantuchova,80394,30,1680,18,2013-09-09
Flavia Pennetta,160391,31,1661,52,2013-09-09
Mona Barthel,315365,32,1645,2,2013-09-09
Anastasia Pavlyuchenkova,313796,33,1620,0,2013-09-09
Klara Koukalova,110492,34,1600,-4,2013-09-09
Laura Robson,316629,35,1441,-3,2013-09-09
Magdalena Rybarikova,312580,36,1420,-5,2013-09-09
Shuai Peng,160471,37,1403,0,2013-09-09
Urszula Radwanska,313131,38,1395,0,2013-09-09
Su-Wei Hsieh,310053,39,1385,1,2013-09-09
Kristina Mladenovic,315616,40,1286,-4,2013-09-09
Elina Svitolina,316738,41,1285,2,2013-09-09
Monica Niculescu,310775,42,1265,0,2013-09-09
Madison Keys,316959,43,1257,-4,2013-09-09
Varvara Lepchenko,120420,44,1216,-9,2013-09-09
Monica Puig,317755,45,1216,-1,2013-09-09
Bethanie Mattek-Sands,130713,46,1212,7,2013-09-09
Julia Goerges,313381,47,1210,-2,2013-09-09
Lucie Safarova,310553,48,1210,-7,2013-09-09
Karin Knapp,311299,49,1201,6,2013-09-09
Andrea Petkovic,310770,50,1197,-4,2013-09-09
Annika Beck,316979,51,1151,-1,2013-09-09
Stefanie Voegele,312336,52,1129,-3,2013-09-09
Eugenie Bouchard,316161,53,1124,6,2013-09-09
Francesca Schiavone,190666,54,1115,0,2013-09-09
Romina Oprandi,150185,55,1089,-8,2013-09-09
Jie Zheng,260144,56,1085,0,2013-09-09
Alison Riske-Amritraj,312850,57,1046,24,2013-09-09
Bojana Jovanovski Petrovic,314369,58,1045,0,2013-09-09
Lourdes Domínguez Lino,40300,59,1030,-7,2013-09-09
