full_name,ranking,points,date
Roger Federer,1,11435,2012-08-06
Novak Djokovic,2,11270,2012-08-06
Rafael Nadal,3,8905,2012-08-06
Andy Murray,4,8120,2012-08-06
David Ferrer,5,5455,2012-08-06
Jo-Wilfried Tsonga,6,5230,2012-08-06
Tomas Berdych,7,4515,2012-08-06
Juan Martin del Potro,8,3340,2012-08-06
Janko Tipsarevic,9,3320,2012-08-06
Juan Monaco,10,2695,2012-08-06
John Isner,11,2575,2012-08-06
Nicolas Almagro,12,2575,2012-08-06
Mardy Fish,13,2135,2012-08-06
Gilles Simon,14,2070,2012-08-06
Marin Cilic,15,2015,2012-08-06
Alexandr Dolgopolov,16,1940,2012-08-06
Kei Nishikori,17,1770,2012-08-06
Philipp Kohlschreiber,18,1685,2012-08-06
Fernando Verdasco,19,1660,2012-08-06
Andy Roddick,20,1645,2012-08-06
Richard Gasquet,21,1600,2012-08-06
Stan Wawrinka,22,1560,2012-08-06
Florian Mayer,23,1545,2012-08-06
Milos Raonic,24,1540,2012-08-06
Tommy Haas,25,1418,2012-08-06
Andreas Seppi,26,1355,2012-08-06
Marcel Granollers,27,1350,2012-08-06
Gael Monfils,28,1325,2012-08-06
Feliciano Lopez,29,1300,2012-08-06
Mikhail Youzhny,30,1255,2012-08-06
Julien Benneteau,31,1245,2012-08-06
Kevin Anderson,32,1225,2012-08-06
Viktor Troicki,33,1220,2012-08-06
Denis Istomin,34,1217,2012-08-06
Sam Querrey,35,1189,2012-08-06
Jurgen Melzer,36,1057,2012-08-06
Carlos Berlocq,37,985,2012-08-06
David Nalbandian,38,980,2012-08-06
Thomaz Bellucci,39,972,2012-08-06
Radek Stepanek,40,965,2012-08-06
Jarkko Nieminen,41,957,2012-08-06
Robin Haase,42,955,2012-08-06
Santiago Giraldo,43,943,2012-08-06
Pablo Andujar,44,940,2012-08-06
Marcos Baghdatis,45,925,2012-08-06
Albert Ramos-Vinolas,46,925,2012-08-06
Jeremy Chardy,47,924,2012-08-06
Nikolay Davydenko,48,885,2012-08-06
Bernard Tomic,49,880,2012-08-06
Benoit Paire,50,880,2012-08-06
Alejandro Falla,51,854,2012-08-06
Martin Klizan,52,853,2012-08-06
Grigor Dimitrov,53,821,2012-08-06
Gilles Muller,54,821,2012-08-06
Go Soeda,55,816,2012-08-06
Lukas Lacko,56,813,2012-08-06
Ivo Karlovic,57,786,2012-08-06
Alex Bogomolov Jr.,58,785,2012-08-06
Ryan Harrison,59,775,2012-08-06
Xavier Malisse,60,760,2012-08-06
David Goffin,61,746,2012-08-06
Nicolas Mahut,62,744,2012-08-06
Marinko Matosevic,63,721,2012-08-06
Juan Carlos Ferrero,64,705,2012-08-06
Leonardo Mayer,65,704,2012-08-06
Fabio Fognini,66,695,2012-08-06
Tatsuma Ito,67,684,2012-08-06
Blaz Kavcic,68,667,2012-08-06
Mikhail Kukushkin,69,665,2012-08-06
Yen-Hsun Lu,70,660,2012-08-06
Guillermo Garcia-Lopez,71,651,2012-08-06
Lukasz Kubot,72,650,2012-08-06
Malek Jaziri,73,650,2012-08-06
Igor Sijsling,74,645,2012-08-06
Michael Llodra,75,640,2012-08-06
Steve Darcis,76,630,2012-08-06
Bjorn Phau,77,627,2012-08-06
Brian Baker,78,625,2012-08-06
Aljaz Bedene,79,623,2012-08-06
Matthew Ebden,80,621,2012-08-06
Filippo Volandri,81,618,2012-08-06
Jurgen Zopp,82,615,2012-08-06
Ruben Ramirez Hidalgo,83,611,2012-08-06
Donald Young,84,610,2012-08-06
Tobias Kamke,85,608,2012-08-06
Philipp Petzschner,86,604,2012-08-06
Jesse Levine,87,597,2012-08-06
Ricardas Berankis,88,594,2012-08-06
Michael Russell,89,590,2012-08-06
Jan Hajek,90,590,2012-08-06
Jerzy Janowicz,91,589,2012-08-06
Lukas Rosol,92,588,2012-08-06
Benjamin Becker,93,588,2012-08-06
Paolo Lorenzi,94,581,2012-08-06
Igor Andreev,95,579,2012-08-06
Grega Zemlja,96,576,2012-08-06
Flavio Cipolla,97,566,2012-08-06
Rajeev Ram,98,561,2012-08-06
Sergiy Stakhovsky,99,558,2012-08-06
Ivan Dodig,100,555,2012-08-06
