full_name,ranking,points,date
Rafael Nadal,1,12390,2011-02-14
Roger Federer,2,7965,2011-02-14
Novak Djokovic,3,7880,2011-02-14
Robin Soderling,4,5955,2011-02-14
Andy Murray,5,5760,2011-02-14
David Ferrer,6,4570,2011-02-14
Tomas Berdych,7,4320,2011-02-14
Andy Roddick,8,3325,2011-02-14
Fernando Verdasco,9,3140,2011-02-14
Jurgen Melzer,10,2865,2011-02-14
Mikhail Youzhny,11,2710,2011-02-14
Gael Monfils,12,2560,2011-02-14
Nicolas Almagro,13,2320,2011-02-14
Ivan Ljubicic,14,2145,2011-02-14
Stan Wawrinka,15,2125,2011-02-14
Jo-Wilfried Tsonga,16,1975,2011-02-14
Mardy Fish,17,1956,2011-02-14
Sam Querrey,18,1860,2011-02-14
Viktor Troicki,19,1670,2011-02-14
David Nalbandian,20,1655,2011-02-14
Marcos Baghdatis,21,1625,2011-02-14
Ernests Gulbis,22,1575,2011-02-14
Michael Llodra,23,1575,2011-02-14
John Isner,24,1510,2011-02-14
Albert Montanes,25,1450,2011-02-14
Guillermo Garcia-Lopez,26,1425,2011-02-14
Juan Carlos Ferrero,27,1405,2011-02-14
Marin Cilic,28,1395,2011-02-14
Alexandr Dolgopolov,29,1388,2011-02-14
Juan Monaco,30,1375,2011-02-14
Richard Gasquet,31,1360,2011-02-14
Tommy Robredo,32,1265,2011-02-14
Gilles Simon,33,1255,2011-02-14
Philipp Kohlschreiber,34,1180,2011-02-14
Juan Ignacio Chela,35,1165,2011-02-14
Thomaz Bellucci,36,1150,2011-02-14
Yen-Hsun Lu,37,1104,2011-02-14
Florian Mayer,38,1098,2011-02-14
Nikolay Davydenko,39,1070,2011-02-14
Kevin Anderson,40,1064,2011-02-14
Feliciano Lopez,41,1060,2011-02-14
Andrey Golubev,42,1055,2011-02-14
Sergiy Stakhovsky,43,1050,2011-02-14
Jarkko Nieminen,44,1027,2011-02-14
Xavier Malisse,45,1001,2011-02-14
Potito Starace,46,990,2011-02-14
Andreas Seppi,47,980,2011-02-14
Santiago Giraldo,48,971,2011-02-14
Jeremy Chardy,49,960,2011-02-14
Thiemo de Bakker,50,950,2011-02-14
Janko Tipsarevic,51,935,2011-02-14
Marcel Granollers,52,933,2011-02-14
Denis Istomin,53,906,2011-02-14
Robin Haase,54,903,2011-02-14
Fabio Fognini,55,900,2011-02-14
Victor Hanescu,56,880,2011-02-14
Benjamin Becker,57,870,2011-02-14
Daniel Gimeno-Traver,58,844,2011-02-14
Milos Raonic,59,837,2011-02-14
Philipp Petzschner,60,799,2011-02-14
Adrian Mannarino,61,798,2011-02-14
Ivan Dodig,62,794,2011-02-14
Mikhail Kukushkin,63,791,2011-02-14
Pablo Cuevas,64,780,2011-02-14
Radek Stepanek,65,770,2011-02-14
Julien Benneteau,66,750,2011-02-14
Pablo Andujar,67,740,2011-02-14
Kei Nishikori,68,709,2011-02-14
Tobias Kamke,69,701,2011-02-14
Lleyton Hewitt,70,700,2011-02-14
Pere Riba,71,697,2011-02-14
Michael Berrer,72,690,2011-02-14
