full_name,ranking,points,date
Roger Federer,1,5170,2004-03-08
Juan Carlos Ferrero,2,4460,2004-03-08
Andy Roddick,3,4335,2004-03-08
Guillermo Coria,4,3240,2004-03-08
Andre Agassi,5,2770,2004-03-08
Rainer Schuettler,6,2495,2004-03-08
Carlos Moya,7,2420,2004-03-08
David Nalbandian,8,1965,2004-03-08
Lleyton Hewitt,9,1700,2004-03-08
Tim Henman,10,1700,2004-03-08
Paradorn Srichaphan,11,1655,2004-03-08
Nicolas Massu,12,1602,2004-03-08
Mark Philippoussis,13,1590,2004-03-08
Sebastien Grosjean,14,1560,2004-03-08
Sjeng Schalken,15,1560,2004-03-08
Gustavo Kuerten,16,1520,2004-03-08
Jiri Novak,17,1375,2004-03-08
Martin Verkerk,18,1350,2004-03-08
Mardy Fish,19,1275,2004-03-08
Tommy Robredo,20,1235,2004-03-08
Feliciano Lopez,21,1175,2004-03-08
Vincent Spadea,22,1165,2004-03-08
Agustin Calleri,23,1155,2004-03-08
Younes El Aynaoui,24,1150,2004-03-08
Albert Costa,25,1145,2004-03-08
Arnaud Clement,26,1135,2004-03-08
Fernando Gonzalez,27,1120,2004-03-08
Robby Ginepri,28,1105,2004-03-08
Max Mirnyi,29,1075,2004-03-08
Jonas Bjorkman,30,1038,2004-03-08
Jarkko Nieminen,31,1035,2004-03-08
Marat Safin,32,1025,2004-03-08
Dominik Hrbaty,33,1021,2004-03-08
Juan Ignacio Chela,34,1000,2004-03-08
Gaston Gaudio,35,960,2004-03-08
Rafael Nadal,36,953,2004-03-08
Felix Mantilla,37,940,2004-03-08
Ivan Ljubicic,38,935,2004-03-08
James Blake,39,925,2004-03-08
Nicolas Kiefer,40,906,2004-03-08
Mariano Zabaleta,41,900,2004-03-08
Filippo Volandri,42,889,2004-03-08
Taylor Dent,43,885,2004-03-08
Hicham Arazi,44,868,2004-03-08
Sargis Sargsian,45,845,2004-03-08
Flavio Saretta,46,804,2004-03-08
Robin Soderling,47,762,2004-03-08
Wayne Ferreira,48,760,2004-03-08
Andrei Pavel,49,754,2004-03-08
Joachim Johansson,50,742,2004-03-08
Mikhail Youzhny,51,720,2004-03-08
Yevgeny Kafelnikov,52,705,2004-03-08
Radek Stepanek,53,690,2004-03-08
Nikolay Davydenko,54,685,2004-03-08
Gregory Carraz,55,663,2004-03-08
Xavier Malisse,56,615,2004-03-08
Alberto Martin,57,612,2004-03-08
David Sanchez,58,611,2004-03-08
Olivier Rochus,59,608,2004-03-08
Todd Martin,60,594,2004-03-08
Luis Horna,61,590,2004-03-08
Nicolas Lapentti,62,588,2004-03-08
Victor Hanescu,63,554,2004-03-08
Thomas Enqvist,64,553,2004-03-08
Antony Dupuis,65,543,2004-03-08
Fernando Verdasco,66,539,2004-03-08
David Ferrer,67,535,2004-03-08
Karol Kucera,68,525,2004-03-08
Ruben Ramirez Hidalgo,69,520,2004-03-08
Karol Beck,70,512,2004-03-08
Ivo Karlovic,71,503,2004-03-08
Fabrice Santoro,72,494,2004-03-08
Jurgen Melzer,73,492,2004-03-08
Dmitry Tursunov,74,491,2004-03-08
Cyril Saulnier,75,482,2004-03-08
Lars Burgsmuller,76,481,2004-03-08
Nicolas Escude,77,479,2004-03-08
Oscar Hernandez,78,479,2004-03-08
Tomas Berdych,79,476,2004-03-08
Jose Acasuso,80,474,2004-03-08
Raemon Sluiter,81,472,2004-03-08
Jan-Michael Gambill,82,470,2004-03-08
Galo Blanco,83,467,2004-03-08
Igor Andreev,84,466,2004-03-08
Mario Ancic,85,465,2004-03-08
Richard Gasquet,86,459,2004-03-08
Hyung-Taik Lee,87,455,2004-03-08
Alexander Popp,88,453,2004-03-08
Paul-Henri Mathieu,89,441,2004-03-08
Irakli Labadze,90,438,2004-03-08
Albert Portas,91,436,2004-03-08
Stefan Koubek,92,430,2004-03-08
John van Lottum,93,425,2004-03-08
Dennis van Scheppingen,94,418,2004-03-08
Nicolas Mahut,95,397,2004-03-08
Fernando Vicente,96,393,2004-03-08
Kenneth Carlsen,97,390,2004-03-08
Alex Corretja,98,386,2004-03-08
Michael Llodra,99,384,2004-03-08
Greg Rusedski,100,382,2004-03-08
Wesley Moodie,101,380,2004-03-08
Harel Levy,102,378,2004-03-08
