full_name,ranking,points,date
Rafael Nadal,1,12630,2011-03-28
Novak Djokovic,2,8710,2011-03-28
Roger Federer,3,8280,2011-03-28
Robin Soderling,4,5735,2011-03-28
Andy Murray,5,5545,2011-03-28
David Ferrer,6,4510,2011-03-28
Tomas Berdych,7,4320,2011-03-28
Andy Roddick,8,3260,2011-03-28
Fernando Verdasco,9,3095,2011-03-28
Jurgen Melzer,10,2695,2011-03-28
Gael Monfils,11,2600,2011-03-28
Nicolas Almagro,12,2485,2011-03-28
Stan Wawrinka,13,2355,2011-03-28
Mikhail Youzhny,14,2340,2011-03-28
Mardy Fish,15,2106,2011-03-28
Jo-Wilfried Tsonga,16,1850,2011-03-28
Viktor Troicki,17,1710,2011-03-28
Richard Gasquet,18,1665,2011-03-28
David Nalbandian,19,1630,2011-03-28
Marin Cilic,20,1575,2011-03-28
Sam Querrey,21,1485,2011-03-28
Albert Montanes,22,1450,2011-03-28
Alexandr Dolgopolov,23,1445,2011-03-28
Marcos Baghdatis,24,1410,2011-03-28
Michael Llodra,25,1405,2011-03-28
Guillermo Garcia-Lopez,26,1345,2011-03-28
Gilles Simon,27,1305,2011-03-28
Juan Ignacio Chela,28,1305,2011-03-28
Tommy Robredo,29,1290,2011-03-28
Thomaz Bellucci,30,1285,2011-03-28
Ernests Gulbis,31,1230,2011-03-28
Philipp Kohlschreiber,32,1225,2011-03-28
John Isner,33,1210,2011-03-28
Milos Raonic,34,1173,2011-03-28
Juan Monaco,35,1110,2011-03-28
Sergiy Stakhovsky,36,1095,2011-03-28
Andrey Golubev,37,1095,2011-03-28
Ivan Ljubicic,38,1065,2011-03-28
Florian Mayer,39,1063,2011-03-28
Kevin Anderson,40,1058,2011-03-28
Feliciano Lopez,41,1050,2011-03-28
Nikolay Davydenko,42,1050,2011-03-28
Yen-Hsun Lu,43,1043,2011-03-28
Janko Tipsarevic,44,1020,2011-03-28
Xavier Malisse,45,1001,2011-03-28
Santiago Giraldo,46,996,2011-03-28
Potito Starace,47,990,2011-03-28
Andreas Seppi,48,965,2011-03-28
Jeremy Chardy,49,955,2011-03-28
Juan Carlos Ferrero,50,945,2011-03-28
Juan Martin del Potro,51,925,2011-03-28
Thiemo de Bakker,52,915,2011-03-28
Fabio Fognini,53,910,2011-03-28
Denis Istomin,54,896,2011-03-28
Marcel Granollers,55,888,2011-03-28
