full_name,ranking,points,date
Rafael Nadal,1,11670,2013-10-28
Novak Djokovic,2,11120,2013-10-28
David Ferrer,3,6600,2013-10-28
Andy Murray,4,6280,2013-10-28
Juan Martin del Potro,5,5365,2013-10-28
Roger Federer,6,4245,2013-10-28
Tomas Berdych,7,4180,2013-10-28
Stan Wawrinka,8,3240,2013-10-28
Jo-Wilfried Tsonga,9,3235,2013-10-28
Richard Gasquet,10,3130,2013-10-28
Milos Raonic,11,2860,2013-10-28
Tommy Haas,12,2425,2013-10-28
Nicolas Almagro,13,2290,2013-10-28
Jerzy Janowicz,14,2150,2013-10-28
Mikhail Youzhny,15,2145,2013-10-28
John Isner,16,2070,2013-10-28
Gilles Simon,17,2060,2013-10-28
Fabio Fognini,18,2010,2013-10-28
Kei Nishikori,19,1915,2013-10-28
Tommy Robredo,20,1830,2013-10-28
Kevin Anderson,21,1730,2013-10-28
Grigor Dimitrov,22,1500,2013-10-28
Philipp Kohlschreiber,23,1445,2013-10-28
Ernests Gulbis,24,1431,2013-10-28
Andreas Seppi,25,1395,2013-10-28
Benoit Paire,26,1380,2013-10-28
Jurgen Melzer,27,1325,2013-10-28
Janko Tipsarevic,28,1310,2013-10-28
Feliciano Lopez,29,1275,2013-10-28
Dmitry Tursunov,30,1244,2013-10-28
Gael Monfils,31,1230,2013-10-28
Vasek Pospisil,32,1225,2013-10-28
Jeremy Chardy,33,1210,2013-10-28
Fernando Verdasco,34,1200,2013-10-28
Julien Benneteau,35,1195,2013-10-28
Ivan Dodig,36,1185,2013-10-28
Sam Querrey,37,1140,2013-10-28
Jarkko Nieminen,38,1120,2013-10-28
Marcel Granollers,39,1110,2013-10-28
Juan Monaco,40,1105,2013-10-28
Marin Cilic,41,1095,2013-10-28
Carlos Berlocq,42,1045,2013-10-28
Florian Mayer,43,1030,2013-10-28
Lukas Rosol,44,1001,2013-10-28
Denis Istomin,45,965,2013-10-28
Radek Stepanek,46,950,2013-10-28
Joao Sousa,47,935,2013-10-28
Edouard Roger-Vasselin,48,931,2013-10-28
Robin Haase,49,927,2013-10-28
Michael Llodra,50,901,2013-10-28
Daniel Brands,51,896,2013-10-28
Pablo Andujar,52,895,2013-10-28
Horacio Zeballos,53,895,2013-10-28
Nikolay Davydenko,54,890,2013-10-28
Bernard Tomic,55,890,2013-10-28
Nicolas Mahut,56,873,2013-10-28
Albert Montanes,57,846,2013-10-28
Federico Delbonis,58,844,2013-10-28
Alexandr Dolgopolov,59,825,2013-10-28
Roberto Bautista Agut,60,825,2013-10-28
Adrian Mannarino,61,815,2013-10-28
Guillermo Garcia-Lopez,62,791,2013-10-28
Lleyton Hewitt,63,780,2013-10-28
Marinko Matosevic,64,774,2013-10-28
Michal Przysiezny,65,740,2013-10-28
Pablo Carreno Busta,66,739,2013-10-28
Yen-Hsun Lu,67,730,2013-10-28
Mikhail Kukushkin,68,721,2013-10-28
Dudi Sela,69,721,2013-10-28
Igor Sijsling,70,713,2013-10-28
Daniel Gimeno-Traver,71,676,2013-10-28
Tobias Kamke,72,676,2013-10-28
Benjamin Becker,73,675,2013-10-28
Lukas Lacko,74,670,2013-10-28
Ivo Karlovic,75,667,2013-10-28
Lukasz Kubot,76,662,2013-10-28
Victor Hanescu,77,656,2013-10-28
Viktor Troicki,78,650,2013-10-28
Evgeny Donskoy,79,648,2013-10-28
Santiago Giraldo,80,648,2013-10-28
Albert Ramos-Vinolas,81,645,2013-10-28
Alex Bogomolov Jr.,82,638,2013-10-28
Tim Smyczek,83,617,2013-10-28
Marcos Baghdatis,84,615,2013-10-28
Paolo Lorenzi,85,615,2013-10-28
Leonardo Mayer,86,609,2013-10-28
Jiri Vesely,87,608,2013-10-28
Julian Reister,88,606,2013-10-28
Aljaz Bedene,89,603,2013-10-28
Denis Kudla,90,600,2013-10-28
Somdev Devvarman,91,599,2013-10-28
Kenny De Schepper,92,599,2013-10-28
Filippo Volandri,93,593,2013-10-28
Jack Sock,94,585,2013-10-28
Teymuraz Gabashvili,95,585,2013-10-28
Michael Russell,96,584,2013-10-28
Alejandro Falla,97,577,2013-10-28
Matthew Ebden,98,566,2013-10-28
Aleksandr Nedovyesov,99,564,2013-10-28
Guido Pella,100,563,2013-10-28
Marc Gicquel,101,561,2013-10-28
Jesse Huta Galung,102,548,2013-10-28
Sergiy Stakhovsky,103,546,2013-10-28
Donald Young,104,545,2013-10-28
Ryan Harrison,105,542,2013-10-28
Blaz Kavcic,106,542,2013-10-28
Andrey Golubev,107,538,2013-10-28
Alejandro Gonzalez,108,537,2013-10-28
Jan Hajek,109,534,2013-10-28
Adrian Ungur,110,530,2013-10-28
David Goffin,111,510,2013-10-28
Martin Klizan,112,510,2013-10-28
Andreas Haider-Maurer,113,506,2013-10-28
Jan-Lennard Struff,114,498,2013-10-28
Stephane Robert,115,493,2013-10-28
Grega Zemlja,116,482,2013-10-28
Go Soeda,117,480,2013-10-28
Paul-Henri Mathieu,118,479,2013-10-28
Diego Schwartzman,119,461,2013-10-28
Rajeev Ram,120,454,2013-10-28
Alex Kuznetsov,121,452,2013-10-28
Rhyne Williams,122,452,2013-10-28
Bradley Klahn,123,442,2013-10-28
Andrej Martin,124,435,2013-10-28
Matteo Viola,125,433,2013-10-28
Rogerio Dutra Silva,126,432,2013-10-28
Wayne Odesnik,127,427,2013-10-28
Xavier Malisse,128,425,2013-10-28
Guillaume Rufin,129,423,2013-10-28
Pere Riba,130,420,2013-10-28
Joao Souza,131,417,2013-10-28
Frank Dancevic,132,414,2013-10-28
Ricardas Berankis,133,412,2013-10-28
Dusan Lajovic,134,412,2013-10-28
Martin Alund,135,409,2013-10-28
Dustin Brown,136,406,2013-10-28
Facundo Arguello,137,405,2013-10-28
James Duckworth,138,398,2013-10-28
Facundo Bagnis,139,391,2013-10-28
Michael Berrer,140,389,2013-10-28
Ruben Ramirez Hidalgo,141,385,2013-10-28
Dominic Thiem,142,384,2013-10-28
Paul Capdeville,143,382,2013-10-28
Thiemo de Bakker,144,381,2013-10-28
Marius Copil,145,381,2013-10-28
Guido Andreozzi,146,381,2013-10-28
Matthias Bachinger,147,381,2013-10-28
Andrey Kuznetsov,148,371,2013-10-28
Daniel Evans,149,347,2013-10-28
Ruben Bemelmans,150,340,2013-10-28
Maximo Gonzalez,151,339,2013-10-28
Illya Marchenko,152,339,2013-10-28
Bobby Reynolds,153,338,2013-10-28
James Blake,154,335,2013-10-28
Steve Johnson,155,334,2013-10-28
John Millman,156,330,2013-10-28
Peter Gojowczyk,157,328,2013-10-28
Gastao Elias,158,325,2013-10-28
Marco Cecchinato,159,318,2013-10-28
Jesse Levine,160,317,2013-10-28
Steve Darcis,161,316,2013-10-28
Cedrik-Marcel Stebe,162,312,2013-10-28
Jimmy Wang,163,310,2013-10-28
Radu Albot,164,310,2013-10-28
Peter Polansky,165,308,2013-10-28
James Ward,166,307,2013-10-28
Daniel Munoz de la Nava,167,306,2013-10-28
Thomaz Bellucci,168,305,2013-10-28
Rik De Voest,169,304,2013-10-28
Mischa Zverev,170,302,2013-10-28
Marsel Ilhan,171,301,2013-10-28
Tatsuma Ito,172,296,2013-10-28
Konstantin Kravchuk,173,294,2013-10-28
Yuichi Sugita,174,291,2013-10-28
Olivier Rochus,175,290,2013-10-28
Potito Starace,176,290,2013-10-28
Guilherme Clezar,177,286,2013-10-28
Thomas Fabbiano,178,281,2013-10-28
Blaz Rola,179,281,2013-10-28
Nick Kyrgios,180,280,2013-10-28
Hiroki Moriya,181,280,2013-10-28
David Guez,182,276,2013-10-28
Antonio Veic,183,268,2013-10-28
Lucas Pouille,184,267,2013-10-28
Renzo Olivo,185,267,2013-10-28
Amir Weintraub,186,266,2013-10-28
Gerald Melzer,187,265,2013-10-28
Flavio Cipolla,188,262,2013-10-28
Pierre-Hugues Herbert,189,262,2013-10-28
Maxime Teixeira,190,260,2013-10-28
Andreas Beck,191,258,2013-10-28
Sam Groth,192,257,2013-10-28
Kristijan Mesaros,193,257,2013-10-28
Martin Fischer,194,256,2013-10-28
Jan Mertl,195,255,2013-10-28
Victor Estrella Burgos,196,252,2013-10-28
Adrian Menendez-Maceiras,197,251,2013-10-28
Norbert Gombos,198,248,2013-10-28
Marco Chiudinelli,199,245,2013-10-28
Niels Desein,200,242,2013-10-28
Philipp Petzschner,201,241,2013-10-28
Jaroslav Pospisil,202,240,2013-10-28
Mirza Basic,203,239,2013-10-28
Florent Serra,204,232,2013-10-28
John-Patrick Smith,205,232,2013-10-28
Jan Hernych,206,230,2013-10-28
Damir Dzumhur,207,229,2013-10-28
Thomas Schoorel,208,228,2013-10-28
Agustin Velotti,209,227,2013-10-28
Andrea Arnaboldi,210,225,2013-10-28
Miloslav Mecir,211,223,2013-10-28
Steven Diez,212,223,2013-10-28
Jordi Samper-Montana,213,223,2013-10-28
Robby Ginepri,214,222,2013-10-28
Malek Jaziri,215,220,2013-10-28
Andre Ghem,216,219,2013-10-28
Pedro Sousa,217,215,2013-10-28
Tim Puetz,218,215,2013-10-28
Guillermo Olaso,219,214,2013-10-28
Gerard Granollers,220,214,2013-10-28
Bjorn Phau,221,212,2013-10-28
Henri Laaksonen,222,212,2013-10-28
Victor Crivoi,223,211,2013-10-28
Greg Jones,224,210,2013-10-28
Mohamed Safwat,225,208,2013-10-28
Simone Bolelli,226,207,2013-10-28
David Nalbandian,227,205,2013-10-28
Farrukh Dustov,228,205,2013-10-28
Matt Reid,229,204,2013-10-28
Gregoire Burquier,230,204,2013-10-28
Marton Fucsovics,231,203,2013-10-28
Lorenzo Giustino,232,200,2013-10-28
Alessio Di Mauro,233,199,2013-10-28
Austin Krajicek,234,199,2013-10-28
Ilija Bozoljac,235,198,2013-10-28
Liang-Chi Huang,236,197,2013-10-28
Bastian Knittel,237,196,2013-10-28
Albano Olivetti,238,193,2013-10-28
Denys Molchanov,239,190,2013-10-28
Benjamin Mitchell,240,190,2013-10-28
Di Wu,241,189,2013-10-28
David Souto,242,189,2013-10-28
Filip Krajinovic,243,187,2013-10-28
Pablo Cuevas,244,186,2013-10-28
Daniel Cox,245,185,2013-10-28
Carlos Salamanca,246,184,2013-10-28
James McGee,247,183,2013-10-28
Roberto Carballes Baena,248,183,2013-10-28
Taro Daniel,249,183,2013-10-28
Matthew Barton,250,182,2013-10-28
Tennys Sandgren,251,182,2013-10-28
Filip Peliwo,252,181,2013-10-28
Enrique Lopez Perez,253,181,2013-10-28
Lamine Ouahab,254,180,2013-10-28
Germain Gigounon,255,179,2013-10-28
Dzmitry Zhyrmont,256,177,2013-10-28
Marco Trungelliti,257,176,2013-10-28
Valery Rudnev,258,175,2013-10-28
Kimmer Coppejans,259,174,2013-10-28
Boy Westerhof,260,174,2013-10-28
Vincent Millot,261,173,2013-10-28
Alexander Kudryavtsev,262,171,2013-10-28
Josselin Ouanna,263,170,2013-10-28
Axel Michon,264,169,2013-10-28
Simon Greul,265,168,2013-10-28
Thiago Monteiro,266,168,2013-10-28
Gianluca Naso,267,167,2013-10-28
Jonathan Eysseric,268,166,2013-10-28
Alessandro Giannessi,269,163,2013-10-28
Shuichi Sekiguchi,270,162,2013-10-28
Chase Buchanan,271,162,2013-10-28
Ze Zhang,272,161,2013-10-28
Dominik Meffert,273,161,2013-10-28
