full_name,ranking,points,date
Rafael Nadal,1,12450,2010-12-06
Roger Federer,2,9145,2010-12-06
Novak Djokovic,3,6240,2010-12-06
Andy Murray,4,5760,2010-12-06
Robin Soderling,5,5580,2010-12-06
Tomas Berdych,6,3955,2010-12-06
David Ferrer,7,3735,2010-12-06
Andy Roddick,8,3665,2010-12-06
Fernando Verdasco,9,3240,2010-12-06
Mikhail Youzhny,10,2920,2010-12-06
Jurgen Melzer,11,2785,2010-12-06
Gael Monfils,12,2560,2010-12-06
Jo-Wilfried Tsonga,13,2345,2010-12-06
Marin Cilic,14,2300,2010-12-06
Nicolas Almagro,15,2160,2010-12-06
Mardy Fish,16,1991,2010-12-06
Ivan Ljubicic,17,1965,2010-12-06
Sam Querrey,18,1860,2010-12-06
John Isner,19,1850,2010-12-06
Marcos Baghdatis,20,1785,2010-12-06
Stan Wawrinka,21,1755,2010-12-06
Nikolay Davydenko,22,1655,2010-12-06
Michael Llodra,23,1575,2010-12-06
Ernests Gulbis,24,1505,2010-12-06
Albert Montanes,25,1495,2010-12-06
Juan Monaco,26,1480,2010-12-06
David Nalbandian,27,1480,2010-12-06
Viktor Troicki,28,1430,2010-12-06
Juan Carlos Ferrero,29,1415,2010-12-06
Richard Gasquet,30,1385,2010-12-06
Thomaz Bellucci,31,1355,2010-12-06
Feliciano Lopez,32,1300,2010-12-06
Guillermo Garcia-Lopez,33,1275,2010-12-06
Philipp Kohlschreiber,34,1215,2010-12-06
Yen-Hsun Lu,35,1141,2010-12-06
Andrey Golubev,36,1135,2010-12-06
Florian Mayer,37,1128,2010-12-06
Juan Ignacio Chela,38,1070,2010-12-06
Jarkko Nieminen,39,1062,2010-12-06
Denis Istomin,40,1031,2010-12-06
Gilles Simon,41,1005,2010-12-06
Marcel Granollers,42,993,2010-12-06
Thiemo de Bakker,43,975,2010-12-06
Julien Benneteau,44,965,2010-12-06
Jeremy Chardy,45,960,2010-12-06
Sergiy Stakhovsky,46,945,2010-12-06
Potito Starace,47,945,2010-12-06
Alexandr Dolgopolov,48,940,2010-12-06
Janko Tipsarevic,49,935,2010-12-06
Tommy Robredo,50,915,2010-12-06
Victor Hanescu,51,915,2010-12-06
Andreas Seppi,52,900,2010-12-06
Benjamin Becker,53,877,2010-12-06
Lleyton Hewitt,54,870,2010-12-06
Fabio Fognini,55,855,2010-12-06
Daniel Gimeno-Traver,56,844,2010-12-06
Philipp Petzschner,57,839,2010-12-06
Michael Berrer,58,835,2010-12-06
Mikhail Kukushkin,59,819,2010-12-06
Xavier Malisse,60,816,2010-12-06
Kevin Anderson,61,813,2010-12-06
Radek Stepanek,62,795,2010-12-06
Pablo Cuevas,63,790,2010-12-06
Santiago Giraldo,64,785,2010-12-06
Robin Haase,65,778,2010-12-06
Carlos Berlocq,66,725,2010-12-06
Tobias Kamke,67,724,2010-12-06
Fernando Gonzalez,68,720,2010-12-06
Florent Serra,69,715,2010-12-06
Lukasz Kubot,70,695,2010-12-06
Pablo Andujar,71,683,2010-12-06
Pere Riba,72,672,2010-12-06
