full_name,ranking,points,date
Rafael Nadal,1,12450,2010-11-29
Roger Federer,2,9145,2010-11-29
Novak Djokovic,3,6035,2010-11-29
Andy Murray,4,5760,2010-11-29
Robin Soderling,5,5580,2010-11-29
Tomas Berdych,6,3955,2010-11-29
David Ferrer,7,3735,2010-11-29
Andy Roddick,8,3665,2010-11-29
Fernando Verdasco,9,3240,2010-11-29
Mikhail Youzhny,10,2920,2010-11-29
Jurgen Melzer,11,2785,2010-11-29
Gael Monfils,12,2485,2010-11-29
Jo-Wilfried Tsonga,13,2345,2010-11-29
Marin Cilic,14,2300,2010-11-29
Nicolas Almagro,15,2160,2010-11-29
Mardy Fish,16,1991,2010-11-29
Ivan Ljubicic,17,1965,2010-11-29
Sam Querrey,18,1860,2010-11-29
John Isner,19,1850,2010-11-29
Marcos Baghdatis,20,1785,2010-11-29
Stan Wawrinka,21,1755,2010-11-29
Nikolay Davydenko,22,1655,2010-11-29
Michael Llodra,23,1575,2010-11-29
Ernests Gulbis,24,1505,2010-11-29
Albert Montanes,25,1495,2010-11-29
Juan Monaco,26,1480,2010-11-29
David Nalbandian,27,1480,2010-11-29
Juan Carlos Ferrero,28,1415,2010-11-29
Richard Gasquet,29,1385,2010-11-29
Viktor Troicki,30,1360,2010-11-29
Thomaz Bellucci,31,1355,2010-11-29
Feliciano Lopez,32,1300,2010-11-29
Guillermo Garcia-Lopez,33,1275,2010-11-29
Philipp Kohlschreiber,34,1215,2010-11-29
Yen-Hsun Lu,35,1141,2010-11-29
Andrey Golubev,36,1135,2010-11-29
Florian Mayer,37,1128,2010-11-29
Jarkko Nieminen,38,1085,2010-11-29
Juan Ignacio Chela,39,1070,2010-11-29
Denis Istomin,40,1031,2010-11-29
Marcel Granollers,41,1021,2010-11-29
Gilles Simon,42,1005,2010-11-29
Thiemo de Bakker,43,975,2010-11-29
Julien Benneteau,44,965,2010-11-29
Jeremy Chardy,45,960,2010-11-29
Sergiy Stakhovsky,46,945,2010-11-29
Potito Starace,47,945,2010-11-29
Alexandr Dolgopolov,48,940,2010-11-29
Janko Tipsarevic,49,935,2010-11-29
Tommy Robredo,50,915,2010-11-29
Victor Hanescu,51,915,2010-11-29
Andreas Seppi,52,900,2010-11-29
Benjamin Becker,53,877,2010-11-29
Lleyton Hewitt,54,870,2010-11-29
Michael Berrer,55,870,2010-11-29
Fabio Fognini,56,855,2010-11-29
Philipp Petzschner,57,854,2010-11-29
Daniel Gimeno-Traver,58,844,2010-11-29
Mikhail Kukushkin,59,819,2010-11-29
Xavier Malisse,60,816,2010-11-29
Kevin Anderson,61,813,2010-11-29
Radek Stepanek,62,795,2010-11-29
Pablo Cuevas,63,790,2010-11-29
Santiago Giraldo,64,785,2010-11-29
Robin Haase,65,778,2010-11-29
Carlos Berlocq,66,725,2010-11-29
Tobias Kamke,67,724,2010-11-29
Fernando Gonzalez,68,720,2010-11-29
Florent Serra,69,715,2010-11-29
Lukasz Kubot,70,695,2010-11-29
Pablo Andujar,71,683,2010-11-29
Pere Riba,72,672,2010-11-29
Ivo Karlovic,73,670,2010-11-29
Eduardo Schwank,74,655,2010-11-29
Dudi Sela,75,643,2010-11-29
Ricardo Mello,76,642,2010-11-29
Ruben Ramirez Hidalgo,77,638,2010-11-29
Arnaud Clement,78,627,2010-11-29
Igor Andreev,79,622,2010-11-29
Teymuraz Gabashvili,80,615,2010-11-29
Illya Marchenko,81,613,2010-11-29
Mischa Zverev,82,611,2010-11-29
Adrian Mannarino,83,600,2010-11-29
Rainer Schuettler,84,597,2010-11-29
Ricardas Berankis,85,596,2010-11-29
Brian Dabul,86,594,2010-11-29
Michal Przysiezny,87,590,2010-11-29
Ivan Dodig,88,586,2010-11-29
Lukas Lacko,89,578,2010-11-29
Karol Beck,90,578,2010-11-29
Marsel Ilhan,91,574,2010-11-29
Filippo Volandri,92,574,2010-11-29
Dustin Brown,93,573,2010-11-29
Rui Machado,94,573,2010-11-29
Leonardo Mayer,95,572,2010-11-29
Daniel Brands,96,570,2010-11-29
Jan Hajek,97,570,2010-11-29
Marcos Daniel,98,564,2010-11-29
Paul-Henri Mathieu,99,562,2010-11-29
Kei Nishikori,100,554,2010-11-29
Michael Russell,101,552,2010-11-29
Igor Kunitsyn,102,551,2010-11-29
Fred Gil,103,551,2010-11-29
Bjorn Phau,104,551,2010-11-29
Alejandro Falla,105,540,2010-11-29
Grigor Dimitrov,106,536,2010-11-29
Simone Bolelli,107,532,2010-11-29
Somdev Devvarman,108,526,2010-11-29
Steve Darcis,109,521,2010-11-29
Horacio Zeballos,110,517,2010-11-29
Joao Souza,111,517,2010-11-29
Blaz Kavcic,112,516,2010-11-29
Olivier Rochus,113,515,2010-11-29
Julian Reister,114,504,2010-11-29
Robert Kendrick,115,486,2010-11-29
Ryan Sweeting,116,486,2010-11-29
Marco Chiudinelli,117,485,2010-11-29
Taylor Dent,118,480,2010-11-29
Andreas Haider-Maurer,119,476,2010-11-29
Go Soeda,120,469,2010-11-29
Denis Gremelmayr,121,469,2010-11-29
Stephane Robert,122,460,2010-11-29
Albert Ramos-Vinolas,123,458,2010-11-29
Edouard Roger-Vasselin,124,456,2010-11-29
Jesse Huta Galung,125,448,2010-11-29
Konstantin Kravchuk,126,447,2010-11-29
Yuri Schukin,127,438,2010-11-29
Igor Sijsling,128,436,2010-11-29
Donald Young,129,435,2010-11-29
Conor Niland,130,435,2010-11-29
Simon Greul,131,428,2010-11-29
Stefan Koubek,132,425,2010-11-29
Nicolas Mahut,133,424,2010-11-29
Stephane Bohli,134,411,2010-11-29
Martin Fischer,135,409,2010-11-29
Gilles Muller,136,406,2010-11-29
James Blake,137,405,2010-11-29
Peter Luczak,138,400,2010-11-29
Marinko Matosevic,139,398,2010-11-29
Jaroslav Pospisil,140,398,2010-11-29
Evgeny Korolev,141,390,2010-11-29
Maximo Gonzalez,142,389,2010-11-29
Grega Zemlja,143,386,2010-11-29
Paolo Lorenzi,144,384,2010-11-29
Robby Ginepri,145,379,2010-11-29
Eric Prodon,146,379,2010-11-29
Daniel Munoz de la Nava,147,372,2010-11-29
Diego Junqueira,148,372,2010-11-29
Ilija Bozoljac,149,371,2010-11-29
Thiago Alves,150,369,2010-11-29
Marc Gicquel,151,368,2010-11-29
Benoit Paire,152,366,2010-11-29
Carsten Ball,153,364,2010-11-29
Andreas Beck,154,347,2010-11-29
Martin Klizan,155,346,2010-11-29
Milos Raonic,156,345,2010-11-29
Alexander Kudryavtsev,157,345,2010-11-29
Josselin Ouanna,158,340,2010-11-29
Rogerio Dutra Silva,159,336,2010-11-29
Federico Delbonis,160,335,2010-11-29
Jerzy Janowicz,161,334,2010-11-29
Alessio Di Mauro,162,334,2010-11-29
Bobby Reynolds,163,333,2010-11-29
Lukas Rosol,164,328,2010-11-29
Paul Capdeville,165,327,2010-11-29
Alex Bogomolov Jr.,166,327,2010-11-29
Ivo Minar,167,325,2010-11-29
Thomas Schoorel,168,319,2010-11-29
David Guez,169,316,2010-11-29
Roberto Bautista Agut,170,314,2010-11-29
Tim Smyczek,171,313,2010-11-29
Carlos Salamanca,172,311,2010-11-29
Ryan Harrison,173,309,2010-11-29
Izak Van der Merwe,174,308,2010-11-29
Juan Pablo Brzezicki,175,307,2010-11-29
Victor Crivoi,176,304,2010-11-29
Matthew Ebden,177,302,2010-11-29
